fid,A0,A1,A2,A3,A4,xcoord,ycoord
1058,8,"47210108",창진동,2026/01/01,"47210",128.596406766236,36.8435755541391
1059,1,"27170103",평리동,2026/01/01,"27170",128.557064505925,35.8737649619784
1060,9,"47210109",상줄동,2026/01/01,"47210",128.581362430148,36.831570175913
1061,2,"27170106",이현동,2026/01/01,"27170",128.539079124442,35.8753326465197
1062,4,"27170109",원대동3가,2026/01/01,"27170",128.575101839614,35.8858310054709
1063,5,"27170108",원대동2가,2026/01/01,"27170",128.580030213541,35.8843709755825
1064,6,"27170107",원대동1가,2026/01/01,"27170",128.577030828126,35.881760764126
1065,10,"47210110",조와동,2026/01/01,"47210",128.632815248359,36.8669698412158
1066,11,"47210111",조암동,2026/01/01,"47210",128.643582815901,36.7995841362106
1067,8,"27170105",중리동,2026/01/01,"27170",128.540486837749,35.8639521880999
1068,9,"27170104",상리동,2026/01/01,"27170",128.525775512895,35.877151187566
1069,9957,"36110121",한별동,2026/01/01,"36110",127.275188977517,36.536199343632
1070,9960,"36110119",세종동,2026/01/01,"36110",127.290692246972,36.5038411266134
1071,1,"27200103",대명동,2026/01/01,"27200",128.576994925326,35.8371867098916
1072,81,"27230129",금호동,2026/01/01,"27230",128.526104643445,35.903566679501
1073,9959,"36110115",산울동,2026/01/01,"36110",127.256340056132,36.5337716078151
1074,83,"27230130",사수동,2026/01/01,"27230",128.512726022741,35.9011782429448
1075,93,"27230104",고성동2가,2026/01/01,"27230",128.584100435475,35.87981622022
1076,94,"27230124",동천동,2026/01/01,"27230",128.559100097605,35.9393059875067
1077,14584,"31140105",달동,2026/01/01,"31140",129.326845913881,35.5372606836209
1078,85,"27230101",칠성동1가,2026/01/01,"27230",128.604988035106,35.8755587671926
1079,88,"27230127",매천동,2026/01/01,"27230",128.539190720683,35.9103581279204
1080,90,"27230121",도남동,2026/01/01,"27230",128.590791328066,35.968874187992
1081,91,"27230122",국우동,2026/01/01,"27230",128.587579809576,35.9483609972528
1082,102,"27230123",구암동,2026/01/01,"27230",128.567285828467,35.9323101702751
1083,769,"27230110",대현동,2026/01/01,"27230",128.608435259781,35.8840386674046
1084,770,"27230111",산격동,2026/01/01,"27230",128.605423645783,35.9003085781192
1085,771,"27230115",서변동,2026/01/01,"27230",128.594063482495,35.9255165197501
1086,772,"27230116",조야동,2026/01/01,"27230",128.576434649869,35.916644330899
1087,108,"27230117",노곡동,2026/01/01,"27230",128.561162185522,35.9085080452216
1088,109,"27230108",노원동2가,2026/01/01,"27230",128.573764921908,35.8907247693166
1089,110,"27230107",노원동1가,2026/01/01,"27230",128.57966569253,35.8884961533276
1090,14587,"31140106",삼산동,2026/01/01,"31140",129.344704543481,35.5427420954423
1091,113,"27230102",칠성동2가,2026/01/01,"27230",128.595445529391,35.8799049634101
1092,19474,"46130340",남면,2026/01/01,"46130",127.762850787478,34.5097375920233
1093,372,"44710250",금산읍,2026/01/01,"44710",127.47203664859,36.0959358592703
1094,14600,"31140119",매암동,2026/01/01,"31140",129.371627473367,35.5123317025684
1095,434,"27230131",연경동,2026/01/01,"27230",128.613344111663,35.9588794660633
1096,14591,"31140109",선암동,2026/01/01,"31140",129.326476440007,35.5133238561466
1097,13,"27200102",봉덕동,2026/01/01,"27200",128.595769680224,35.829289662333
1098,755,"27230113",검단동,2026/01/01,"27230",128.622395140318,35.9171966862743
1099,14592,"31140108",야음동,2026/01/01,"31140",129.331175633319,35.5248607849248
1100,373,"44710350",남일면,2026/01/01,"44710",127.508031107727,36.0289665493842
1101,374,"44710340",군북면,2026/01/01,"44710",127.54244370182,36.1815798801276
1102,762,"27230112",복현동,2026/01/01,"27230",128.621942682382,35.8974088133648
1103,95,"27230125",관음동,2026/01/01,"27230",128.540347321502,35.9447839343971
1104,99,"27230114",동변동,2026/01/01,"27230",128.611204753631,35.9259573433249
1105,100,"27230128",팔달동,2026/01/01,"27230",128.538446858715,35.8977212068736
1106,101,"27230103",고성동1가,2026/01/01,"27230",128.585487627926,35.8785218326154
1107,2305,"27260123",연호동,2026/01/01,"27260",128.671443899061,35.8407630551896
1108,709,"27260114",시지동,2026/01/01,"27260",128.695059881424,35.8438487982466
1109,711,"27260127",대흥동,2026/01/01,"27260",128.683808943571,35.8202727152111
1110,1028,"27260118",신매동,2026/01/01,"27260",128.709498100565,35.8363463117667
1111,1665,"27260102",만촌동,2026/01/01,"27260",128.649667544073,35.8626021707629
1112,2306,"27260122",삼덕동,2026/01/01,"27260",128.669516089458,35.8268397167512
1113,2310,"27260108",중동,2026/01/01,"27260",128.612399524454,35.8447796497434
1114,1985,"27260125",고모동,2026/01/01,"27260",128.669758573913,35.8634491523921
1115,1986,"27260126",가천동,2026/01/01,"27260",128.686887005295,35.8525077040103
1116,710,"27260120",노변동,2026/01/01,"27260",128.697019860033,35.8307439101781
1117,1346,"27260117",사월동,2026/01/01,"27260",128.720482972805,35.8400026088811
1118,378,"27260119",욱수동,2026/01/01,"27260",128.69845790179,35.8090263783292
1119,356,"27260106",수성동4가,2026/01/01,"27260",128.616116576434,35.8626920995594
1120,2308,"27260103",수성동1가,2026/01/01,"27260",128.610890679044,35.8549245895656
1121,363,"27260110",파동,2026/01/01,"27260",128.614407471952,35.8125091368032
1122,368,"27260107",황금동,2026/01/01,"27260",128.633099595696,35.8423785718886
1123,369,"27260111",두산동,2026/01/01,"27260",128.620833524906,35.8285644678316
1124,370,"27260109",상동,2026/01/01,"27260",128.611693901043,35.8334145155963
1125,371,"27260101",범어동,2026/01/01,"27260",128.631295818041,35.8578463243618
1126,364,"27260116",성동,2026/01/01,"27260",128.720472307498,35.8516231591034
1127,365,"27260115",매호동,2026/01/01,"27260",128.708684809009,35.8506964172098
1128,366,"27260104",수성동2가,2026/01/01,"27260",128.615464256704,35.8553655725318
1129,367,"27260105",수성동3가,2026/01/01,"27260",128.619163742067,35.8552006327585
1130,353,"27260112",지산동,2026/01/01,"27260",128.63567000233,35.8257609777673
1131,354,"27260113",범물동,2026/01/01,"27260",128.656343869505,35.8103132885723
1132,355,"27260124",이천동,2026/01/01,"27260",128.659365528934,35.8429334677135
1133,10,"27200101",이천동,2026/01/01,"27200",128.602183328591,35.8514623885192
1134,14599,"31140107",여천동,2026/01/01,"31140",129.356341628314,35.5254088237039
1135,17,"27290105",호림동,2026/01/01,"27290",128.481943587291,35.8353729861948
1136,19,"27290102",두류동,2026/01/01,"27290",128.561469791857,35.8541623257142
1137,20,"27290101",성당동,2026/01/01,"27290",128.556293547295,35.8445525112897
1138,23,"27290125",호산동,2026/01/01,"27290",128.482958997355,35.8508761098476
1139,696,"41500108",갈산동,2026/01/01,"41500",127.466930876792,37.2869460203116
1140,31,"27290110",장기동,2026/01/01,"27290",128.523594577142,35.8458066449926
1141,32,"27290113",감삼동,2026/01/01,"27290",128.540657440565,35.8491721629572
1142,2,"27290112",죽전동,2026/01/01,"27290",128.536933983609,35.8544456982449
1143,33,"27290104",파호동,2026/01/01,"27290",128.473748981935,35.8447721378425
1144,5,"27290122",송현동,2026/01/01,"27290",128.555223044144,35.8258309451658
1145,4,"27290114",본리동,2026/01/01,"27290",128.538244399706,35.8399568749137
1146,6,"27290123",대곡동,2026/01/01,"27290",128.527701886486,35.7987380867712
1147,8,"27290109",장동,2026/01/01,"27290",128.515392727312,35.8400874256957
1148,9,"27290115",상인동,2026/01/01,"27290",128.555274002296,35.8138066324179
1149,10,"27290116",도원동,2026/01/01,"27290",128.557201459944,35.7949360265894
1150,13,"27290111",용산동,2026/01/01,"27290",128.52390230301,35.8579557787261
1151,15,"27290124",본동,2026/01/01,"27290",128.539657699751,35.8337329509215
1152,706,"27710380",구지면,2026/01/01,"27710",128.401038629464,35.6568172166247
1153,33,"27710256",다사읍,2026/01/01,"27710",128.466656319096,35.8728337523683
1154,34,"27710250",화원읍,2026/01/01,"27710",128.510707338005,35.7879396776757
1155,35,"27710253",논공읍,2026/01/01,"27710",128.434765287011,35.7510763515719
1156,36,"27710262",옥포읍,2026/01/01,"27710",128.478330857449,35.768426400041
1157,37,"27710330",하빈면,2026/01/01,"27710",128.432210878488,35.8996602094149
1158,369,"27710259",유가읍,2026/01/01,"27710",128.486480062479,35.683410200232
1159,691,"27710265",현풍읍,2026/01/01,"27710",128.424932656643,35.6879007860215
1160,37,"27720250",군위읍,2026/01/01,"27720",128.572796335637,36.2371073203438
1161,38,"27720310",소보면,2026/01/01,"27720",128.476869209286,36.2624425474384
1162,35,"27720320",효령면,2026/01/01,"27720",128.597139187248,36.1383161520291
1163,34,"27720330",부계면,2026/01/01,"27720",128.660289912987,36.0623641361335
1164,39,"27720350",의흥면,2026/01/01,"27720",128.738224732189,36.1704715336229
1165,33,"27720370",삼국유사면,2026/01/01,"27720",128.820433561534,36.1511743345597
1166,62,"27720340",우보면,2026/01/01,"27720",128.659694603548,36.1699364742869
1167,258,"28110117",항동6가,2026/01/01,"28110",126.622892981005,37.4700343754297
1168,259,"28110126",신흥동1가,2026/01/01,"28110",126.631431018596,37.4669933047925
1169,261,"28110127",신흥동2가,2026/01/01,"28110",126.633882103628,37.4662503339332
1170,262,"28110129",선화동,2026/01/01,"28110",126.637298218223,37.4656685598673
1171,263,"28110137",전동,2026/01/01,"28110",126.626110614072,37.4771707589546
1172,264,"28110136",인현동,2026/01/01,"28110",126.63142171037,37.474934713208
1173,268,"28110105",해안동1가,2026/01/01,"28110",126.619946191251,37.4728451666946
1174,269,"28110112",항동1가,2026/01/01,"28110",126.616768149596,37.4739008072966
1175,270,"28110113",항동2가,2026/01/01,"28110",126.617621220059,37.4724335686069
1176,272,"28110128",신흥동3가,2026/01/01,"28110",126.626174972231,37.4429097053681
1177,227,"28110142",송월동1가,2026/01/01,"28110",126.623356379214,37.480022616086
1178,228,"28110143",송월동2가,2026/01/01,"28110",126.619417366225,37.4791534497203
1179,229,"28110144",송월동3가,2026/01/01,"28110",126.621078292161,37.4780638281411
1180,231,"28110139",북성동2가,2026/01/01,"28110",126.618310373861,37.4766492601021
1181,232,"28110140",북성동3가,2026/01/01,"28110",126.620689437927,37.4761207869528
1182,233,"28110119",송학동1가,2026/01/01,"28110",126.622463532602,37.4746278813369
1183,234,"28110141",선린동,2026/01/01,"28110",126.618232363443,37.474552996981
1184,235,"28110133",내동,2026/01/01,"28110",126.627857202745,37.4734029966465
1185,236,"28110120",송학동2가,2026/01/01,"28110",126.624626426526,37.4739539403251
1186,237,"28110121",송학동3가,2026/01/01,"28110",126.625981679668,37.4734382500652
1187,238,"28110109",관동1가,2026/01/01,"28110",126.621576511309,37.473698740491
1188,239,"28110135",용동,2026/01/01,"28110",126.631215367527,37.4731986542839
1189,240,"28110101",중앙동1가,2026/01/01,"28110",126.620455601048,37.4734569368261
1190,241,"28110134",경동,2026/01/01,"28110",126.63285648197,37.4721207163399
1191,242,"28110110",관동2가,2026/01/01,"28110",126.623522072263,37.4727430754926
1192,243,"28110102",중앙동2가,2026/01/01,"28110",126.621734541621,37.4727916896929
1193,244,"28110106",해안동2가,2026/01/01,"28110",126.621186761532,37.4721759349832
1194,245,"28110114",항동3가,2026/01/01,"28110",126.619359737463,37.472056013407
1195,246,"28110103",중앙동3가,2026/01/01,"28110",126.622876826452,37.4719979983698
1196,247,"28110111",관동3가,2026/01/01,"28110",126.624776533651,37.4720604985829
1197,248,"28110131",율목동,2026/01/01,"28110",126.633829554741,37.4702818774449
1198,249,"28110115",항동4가,2026/01/01,"28110",126.620512031234,37.4714037405279
1199,250,"28110104",중앙동4가,2026/01/01,"28110",126.624105014572,37.4713070353671
1200,251,"28110124",신포동,2026/01/01,"28110",126.62668250108,37.471079264519
1201,252,"28110107",해안동3가,2026/01/01,"28110",126.622297061539,37.4713566598583
1202,253,"28110125",답동,2026/01/01,"28110",126.629229730091,37.4698042995651
1203,254,"28110116",항동5가,2026/01/01,"28110",126.621719859717,37.4707115806523
1204,255,"28110108",해안동4가,2026/01/01,"28110",126.623500317869,37.4706647243126
1205,256,"28110130",유동,2026/01/01,"28110",126.636987665869,37.4697436013434
1206,6119,"28110151",덕교동,2026/01/01,"28110",126.41982638295,37.435190933546
1207,3495,"28110146",운남동,2026/01/01,"28110",126.529581142453,37.4847336322363
1208,5409,"28110122",사동,2026/01/01,"28110",126.625535283719,37.4687810922289
1209,5410,"28110123",신생동,2026/01/01,"28110",126.628027610368,37.4670881099447
1210,6113,"28110132",도원동,2026/01/01,"28110",126.640162721508,37.4670936695624
1211,6114,"28110138",북성동1가,2026/01/01,"28110",126.604237074142,37.4724071889903
1212,6115,"28110147",운서동,2026/01/01,"28110",126.450939229079,37.469417821905
1213,6117,"28110150",남북동,2026/01/01,"28110",126.412941617445,37.4498464057229
1214,6054,"28110118",항동7가,2026/01/01,"28110",126.612302224985,37.4523113786308
1215,6121,"28110149",을왕동,2026/01/01,"28110",126.379078575691,37.4553086483669
1216,3489,"28110145",중산동,2026/01/01,"28110",126.561468545637,37.5078685142575
1217,6049,"28110148",운북동,2026/01/01,"28110",126.517328955301,37.5146791766731
1218,33,"28140106",금곡동,2026/01/01,"28140",126.64006408236,37.4726789638243
1219,36,"28140104",화평동,2026/01/01,"28140",126.630997603028,37.4790919917436
1220,39,"28140102",화수동,2026/01/01,"28140",126.62989562292,37.4850221515914
1221,410,"28140101",만석동,2026/01/01,"28140",126.618628410268,37.4868067689431
1222,66,"28140105",창영동,2026/01/01,"28140",126.640782300773,37.4707257315341
1223,391,"28140107",송림동,2026/01/01,"28140",126.650801085571,37.4785587761389
1224,392,"28140103",송현동,2026/01/01,"28140",126.639913005195,37.4869510035719
1225,18,"28185103",연수동,2026/01/01,"28185",126.683296493207,37.4204195879788
1226,17,"28185104",청학동,2026/01/01,"28185",126.666449946867,37.4248167422027
1227,16,"28185106",송도동,2026/01/01,"28185",126.640573526432,37.3837611152338
1228,3634,"28200109",도림동,2026/01/01,"28200",126.726467406499,37.4189395382284
1229,3657,"28200111",고잔동,2026/01/01,"28200",126.695410765822,37.3949522570775
1230,3710,"28200102",간석동,2026/01/01,"28200",126.707170870758,37.4655622613681
1231,3751,"28200105",서창동,2026/01/01,"28200",126.749180625111,37.4309217709125
1232,3659,"28200110",논현동,2026/01/01,"28200",126.72473658562,37.4046713137184
1233,13238,"48330118",주진동,2026/01/01,"48330",129.13989609198,35.3952475465841
1234,1665,"28200106",운연동,2026/01/01,"28200",126.764289034716,37.4395739391644
1235,3731,"28200101",구월동,2026/01/01,"28200",126.711142660357,37.4486350758797
1236,3732,"28200107",남촌동,2026/01/01,"28200",126.710881759457,37.4246630017289
1237,3649,"28200104",장수동,2026/01/01,"28200",126.76115179671,37.4588897791869
1238,3769,"28200103",만수동,2026/01/01,"28200",126.735095921948,37.4549390902361
1239,3770,"28200108",수산동,2026/01/01,"28200",126.727426374472,37.4367107335544
1240,732,"28237107",부개동,2026/01/01,"28237",126.737213093665,37.4929237157769
1241,385,"28237105",삼산동,2026/01/01,"28237",126.743549461849,37.5171566354407
1242,734,"28237102",십정동,2026/01/01,"28237",126.699775409212,37.4774019607778
1243,52,"28237106",갈산동,2026/01/01,"28237",126.726622125278,37.5154617977366
1244,53,"28237104",청천동,2026/01/01,"28237",126.705231286679,37.5162511628352
1245,54,"28237103",산곡동,2026/01/01,"28237",126.70231887717,37.5000654383723
1246,15,"28245104",서운동,2026/01/01,"28245",126.751641129832,37.5308783191877
1247,16,"28245106",용종동,2026/01/01,"28245",126.744802000784,37.5407963745088
1248,17,"28245107",병방동,2026/01/01,"28245",126.749115988172,37.5454847648127
1249,9770,"51170133",만우동,2026/01/01,"51170",129.066610731018,37.5534686842132
1250,18,"28245102",계산동,2026/01/01,"28245",126.723023164274,37.5428652244422
1251,19,"28245121",목상동,2026/01/01,"28245",126.710156050479,37.5642634355652
1252,20,"28245113",하야동,2026/01/01,"28245",126.785939183596,37.5808843243439
1253,23,"28245114",평동,2026/01/01,"28245",126.77158212201,37.5834902545752
1254,21,"28245105",임학동,2026/01/01,"28245",126.734189314268,37.5471724761143
1255,22,"28245108",방축동,2026/01/01,"28245",126.73326318408,37.5545063381094
1256,4,"28245110",동양동,2026/01/01,"28245",126.761128103546,37.5589880115919
1257,2,"28245101",효성동,2026/01/01,"28245",126.702200470145,37.5317764884639
1258,1,"28245103",작전동,2026/01/01,"28245",126.729791691374,37.5297853786039
1259,3,"28245111",귤현동,2026/01/01,"28245",126.747019960506,37.5674913031469
1260,10,"28245119",갈현동,2026/01/01,"28245",126.721999494837,37.5789500936915
1261,5,"28245123",장기동,2026/01/01,"28245",126.735092527278,37.5758877924094
1262,6,"28245122",다남동,2026/01/01,"28245",126.722681280391,37.5639509721015
1263,7,"28245117",이화동,2026/01/01,"28245",126.738601128477,37.5871055893355
1264,8,"28245116",선주지동,2026/01/01,"28245",126.747851000318,37.5781367473993
1265,11,"28245118",오류동,2026/01/01,"28245",126.727706205772,37.5851367854963
1266,12,"28245115",노오지동,2026/01/01,"28245",126.758928226817,37.5803885053901
1267,24,"28245120",둑실동,2026/01/01,"28245",126.69798518547,37.5760889136202
1268,13,"28245112",상야동,2026/01/01,"28245",126.77206230877,37.5748980877772
1269,14,"28245109",박촌동,2026/01/01,"28245",126.751551827877,37.5518720334023
1270,2051,"28260118",금곡동,2026/01/01,"28260",126.642980090181,37.6145580583264
1271,99,"28260110",석남동,2026/01/01,"28260",126.666464665186,37.5054867804575
1272,3329,"28260112",가좌동,2026/01/01,"28260",126.673708066207,37.4898299155015
1273,4628,"28260104",경서동,2026/01/01,"28260",126.651189174852,37.5561474653331
1274,4656,"28260102",시천동,2026/01/01,"28260",126.687995022823,37.5707923025444
1275,4658,"28260114",당하동,2026/01/01,"28260",126.693494275799,37.5874763721222
1276,10319,"51170130",심곡동,2026/01/01,"51170",129.079086172047,37.5811654065495
1277,4619,"28260105",공촌동,2026/01/01,"28260",126.694624606303,37.5511875638947
1278,4659,"28260121",불로동,2026/01/01,"28260",126.689081748458,37.6096510007978
1279,51683,"43111117",탑동,2026/01/01,"43110",127.49836070656,36.6294837307455
1280,4625,"28260120",왕길동,2026/01/01,"28260",126.650807265249,37.5912709323591
1281,637,"41500370",설성면,2026/01/01,"41500",127.523130557774,37.1395526764861
1282,638,"41500250",장호원읍,2026/01/01,"41500",127.596478212227,37.1345759358405
1283,9502,"48330115",명동,2026/01/01,"48330",129.176695907835,35.3950432821849
1284,51684,"43111120",금천동,2026/01/01,"43110",127.505873363178,36.6264196572318
1285,3239,"43770330",맹동면,2026/01/01,"43770",127.558168365096,36.918842899894
1286,3240,"43770253",금왕읍,2026/01/01,"43770",127.573583676425,36.9882597699853
1287,23809,"46910253",압해읍,2026/01/01,"46910",126.301437864152,34.8826267680613
1288,1937,"48170126",평거동,2026/01/01,"48170",128.053157068283,35.1696392654263
1289,4050,"46150130",안풍동,2026/01/01,"46150",127.495834255829,34.8867325968245
1290,4655,"28260113",마전동,2026/01/01,"28260",126.666518420754,37.6059771851985
1291,4051,"46150131",대대동,2026/01/01,"46150",127.506898563178,34.8909116450421
1292,4052,"46150390",별량면,2026/01/01,"46150",127.429378247966,34.8696953923419
1293,3982,"28260117",대곡동,2026/01/01,"28260",126.665677223278,37.6259659195874
1294,1966,"51130320",호저면,2026/01/01,"51130",127.911059453845,37.4289968955171
1295,4646,"28260109",신현동,2026/01/01,"28260",126.667118298767,37.5190153859913
1296,4660,"28260115",원당동,2026/01/01,"28260",126.708341777658,37.5965172345474
1297,4649,"28260111",원창동,2026/01/01,"28260",126.627239871613,37.5122881174614
1298,4650,"28260122",청라동,2026/01/01,"28260",126.627696961973,37.5344959483557
1299,4651,"28260119",오류동,2026/01/01,"28260",126.620354178014,37.5821745100375
1300,4546,"28710400",교동면,2026/01/01,"28710",126.265429159897,37.7867738690586
1301,4225,"28710410",삼산면,2026/01/01,"28710",126.320539764576,37.6978049634719
1302,4554,"28710370",하점면,2026/01/01,"28710",126.400351800804,37.7627730847725
1303,4548,"28710380",양사면,2026/01/01,"28710",126.401983018915,37.8019122672261
1304,1329,"28710350",양도면,2026/01/01,"28710",126.432459263288,37.6730759864853
1305,97,"28710360",내가면,2026/01/01,"28710",126.393654794488,37.7233779839187
1306,45,"28710310",선원면,2026/01/01,"28710",126.485635404534,37.7169734352063
1307,689,"28710390",송해면,2026/01/01,"28710",126.458698132462,37.7796333501697
1308,690,"28710250",강화읍,2026/01/01,"28710",126.487397884988,37.7525542390571
1309,4551,"28710320",불은면,2026/01/01,"28710",126.481524593448,37.6849221268213
1310,4545,"28710420",서도면,2026/01/01,"28710",126.199486522054,37.6620408228797
1311,3766,"28720350",덕적면,2026/01/01,"28720",126.091175551503,37.1988865857388
1312,3786,"28720330",백령면,2026/01/01,"28720",124.677880506361,37.9535880062542
1313,3586,"28720360",영흥면,2026/01/01,"28720",126.46725645936,37.2568800542876
1314,3686,"28720370",자월면,2026/01/01,"28720",126.248623004005,37.19123505126
1315,2945,"28720340",대청면,2026/01/01,"28720",124.712228089714,37.8145540531367
1316,3758,"28720380",연평면,2026/01/01,"28720",125.702019343478,37.6598875926608
1317,3706,"28720310",북도면,2026/01/01,"28720",126.402406351546,37.5328779015854
1318,713,"28177106",관교동,2026/01/01,"28177",126.694429562174,37.4427054267301
1319,615,"41500380",율면,2026/01/01,"41500",127.54696404716,37.0756542755339
1320,9503,"48330117",소주동,2026/01/01,"48330",129.144597347969,35.4101348218905
1321,169,"29110134",금남로4가,2026/01/01,"29110",126.915150160038,35.1509310421433
1322,170,"29110103",충장로5가,2026/01/01,"29110",126.911230313338,35.1513509308644
1323,9714,"48330121",매곡동,2026/01/01,"48330",129.181104260669,35.3689434168372
1324,2073,"29110108",동명동,2026/01/01,"29110",126.925443000631,35.1505597461949
1325,2074,"29110110",산수동,2026/01/01,"29110",126.934170365029,35.1565207611215
1326,172,"29110125",내남동,2026/01/01,"29110",126.934774488049,35.0879654282112
1327,10140,"51170136",달방동,2026/01/01,"51170",129.016119522742,37.5010226258711
1328,173,"29110123",월남동,2026/01/01,"29110",126.940825644477,35.1025046189622
1329,2075,"29110109",계림동,2026/01/01,"29110",126.920544780416,35.1597519970066
1330,81,"51190102",장성동,2026/01/01,"51190",129.012922162282,37.1033378925611
1331,51664,"43111130",월오동,2026/01/01,"43110",127.545228742379,36.6264469099786
1332,82,"51190117",조탄동,2026/01/01,"51190",128.970326480988,37.3234110506959
1333,2077,"29110126",용산동,2026/01/01,"29110",126.924310967341,35.1132471234337
1334,1749,"29110120",용연동,2026/01/01,"29110",126.97790890583,35.1049661745509
1335,178,"29110101",대인동,2026/01/01,"29110",126.915223086852,35.1540112081905
1336,1750,"29110124",선교동,2026/01/01,"29110",126.951888221785,35.0853640209658
1337,2069,"29110118",서석동,2026/01/01,"29110",126.929818026402,35.1421017087072
1338,2076,"29110119",소태동,2026/01/01,"29110",126.94555035214,35.1174080394554
1339,2066,"29110111",지산동,2026/01/01,"29110",126.942237065171,35.1486006594886
1340,145,"29110102",금남로5가,2026/01/01,"29110",126.912338391843,35.1526950644034
1341,146,"29110104",수기동,2026/01/01,"29110",126.90970530941,35.1504951849531
1342,147,"29110106",궁동,2026/01/01,"29110",126.918387742051,35.1506041922423
1343,148,"29110107",장동,2026/01/01,"29110",126.921792676679,35.1500710217267
1344,2071,"29110112",남동,2026/01/01,"29110",126.920152590685,35.1440331077055
1345,2072,"29110113",광산동,2026/01/01,"29110",126.919800298225,35.1462698020437
1346,151,"29110114",금동,2026/01/01,"29110",126.917673645808,35.1433139415068
1347,152,"29110115",호남동,2026/01/01,"29110",126.912497684151,35.1476191063184
1348,153,"29110116",불로동,2026/01/01,"29110",126.914831891278,35.1454846678467
1349,154,"29110117",황금동,2026/01/01,"29110",126.915557208815,35.1473052797453
1350,158,"29110122",학동,2026/01/01,"29110",126.931468089074,35.1366543439585
1351,157,"29110121",운림동,2026/01/01,"29110",126.96577694257,35.127848509817
1352,160,"29110127",충장로1가,2026/01/01,"29110",126.917807633223,35.1471246809484
1353,161,"29110128",충장로2가,2026/01/01,"29110",126.916503820922,35.1480306544183
1354,162,"29110129",충장로3가,2026/01/01,"29110",126.915147745435,35.1488683718983
1355,163,"29110130",충장로4가,2026/01/01,"29110",126.913459672571,35.1495288984605
1356,164,"29110131",금남로1가,2026/01/01,"29110",126.919109119796,35.1478303593389
1357,165,"29110132",금남로2가,2026/01/01,"29110",126.917447428349,35.1487672316967
1358,166,"29110133",금남로3가,2026/01/01,"29110",126.916319995824,35.1499257278511
1359,168,"29110105",대의동,2026/01/01,"29110",126.920515784238,35.1491219003027
1360,2096,"41370106",가장동,2026/01/01,"41370",127.035935955412,37.1621867573726
1361,97,"29140117",덕흥동,2026/01/01,"29140",126.836631247739,35.1660805523193
1362,1102,"29140116",유촌동,2026/01/01,"29140",126.852003970271,35.1652376607323
1363,1115,"29140133",동천동,2026/01/01,"29140",126.859637682441,35.1708441230939
1364,131,"29140121",내방동,2026/01/01,"29140",126.872439223252,35.1602679839939
1365,112,"29140118",쌍촌동,2026/01/01,"29140",126.862525915109,35.1528768142594
1366,84,"51190114",원동,2026/01/01,"51190",128.953958886392,37.2672509004208
1367,1119,"29140106",농성동,2026/01/01,"29140",126.888222520091,35.154226714694
1368,1098,"29140125",서창동,2026/01/01,"29140",126.824741678735,35.1088044323871
1369,434,"51190110",적각동,2026/01/01,"51190",128.997054651175,37.222250173037
1370,1943,"48170118",옥봉동,2026/01/01,"48170",128.093924604563,35.1952130932746
1371,1973,"48170122",초전동,2026/01/01,"48170",128.116534089644,35.2053779848145
1372,1909,"48170131",가좌동,2026/01/01,"48170",128.108247341363,35.1545377865026
1373,270,"48170130",귀곡동,2026/01/01,"48170",128.014953601862,35.1709191891218
1374,95,"51190103",금천동,2026/01/01,"51190",128.976053306438,37.0912157605919
1375,271,"48170102",주약동,2026/01/01,"48170",128.085327577619,35.1701552303329
1376,272,"48170121",상평동,2026/01/01,"48170",128.114649911887,35.1732334242191
1377,274,"48170114",상봉동,2026/01/01,"48170",128.072726527746,35.203463042617
1378,283,"48170410",금산면,2026/01/01,"48170",128.158249642199,35.2094930525319
1379,1969,"48170310",내동면,2026/01/01,"48170",128.040911143893,35.1436578159917
1380,1916,"48170380",사봉면,2026/01/01,"48170",128.278206469408,35.1995685540687
1381,1917,"48170350",진성면,2026/01/01,"48170",128.230112736027,35.174869903219
1382,1926,"48170420",집현면,2026/01/01,"48170",128.087047775442,35.2533081350231
1383,1930,"48170330",금곡면,2026/01/01,"48170",128.188074576831,35.1042587087706
1384,1910,"48170125",신안동,2026/01/01,"48170",128.066757309501,35.1815813656955
1385,1911,"48170127",이현동,2026/01/01,"48170",128.052217584363,35.1961918968278
1386,1963,"48170120",하대동,2026/01/01,"48170",128.116340478901,35.1916992405645
1387,1964,"48170119",상대동,2026/01/01,"48170",128.111818467515,35.1833717117268
1388,1970,"48170320",정촌면,2026/01/01,"48170",128.113737430882,35.1273061255261
1389,1971,"48170250",문산읍,2026/01/01,"48170",128.18114314253,35.1573000494598
1390,18295,"48220107",태평동,2026/01/01,"48220",128.425655673415,34.8478073249119
1391,18296,"48220105",중앙동,2026/01/01,"48220",128.422864267831,34.8448541195075
1392,18297,"48220106",문화동,2026/01/01,"48220",128.421475593639,34.8483002262408
1393,18354,"48220350",욕지면,2026/01/01,"48220",128.255779530705,34.6476967639086
1394,18302,"48220115",미수동,2026/01/01,"48220",128.402035699415,34.8243827091749
1395,18334,"48220360",한산면,2026/01/01,"48220",128.49986471699,34.7544195548332
1396,18298,"48220111",무전동,2026/01/01,"48220",128.428587847555,34.8607457867955
1397,18299,"48220109",정량동,2026/01/01,"48220",128.437173578102,34.8479391203931
1398,18300,"48220330",도산면,2026/01/01,"48220",128.355615879888,34.9063214699399
1399,18314,"48220103",명정동,2026/01/01,"48220",128.413005397326,34.8517546355839
